algorithm,suite,environment,single_obj,hpo,rpo,optimisation_seed,evaluation_seed,final_mean_return,final_std_return,def_rew_mean_return,def_rew_std_return,config
sac,brax,ant,False,base,dehb,4,18,8420.541015625,24.937208862164393,8721.310546875,16.02109013235584,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 18, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,4,17,7968.111328125,30.436921660142858,7652.1875,36.49136850675869,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 17, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,4,16,8521.365234375,23.02751367827971,7902.1728515625,34.088357694339656,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,4,15,7675.6953125,32.25087316499218,7545.41943359375,32.11457256345831,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 15, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,4,14,8270.771484375,26.503320238934407,8309.0556640625,26.30251338871264,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 14, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,4,13,7768.1826171875,31.443143285680936,7679.435546875,33.58319423500923,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 13, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,4,12,7897.3505859375,29.493317391475856,7334.38134765625,39.98091181882099,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 12, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,4,11,7876.421875,31.6926625103404,7809.40625,31.038219259826892,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.6941502835622382, 'ctrl_cost_weight': 0.3171035303239792, 'healthy_reward': 0.48874618611378307, 'reward_scaling': 3.510875368777176}, 'model_kwargs': {'seed': 11, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,20,8181.41845703125,27.219917346764905,8051.23095703125,29.5884612461907,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 20, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,19,7946.08740234375,34.413141368279774,7819.388671875,33.80962586239583,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 19, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,18,8407.03515625,25.080345074646836,7808.6806640625,30.976993877882048,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 18, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,17,8051.751953125,30.79186291706216,7865.6904296875,32.11076536783874,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 17, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,16,7966.330078125,29.029872674569557,7790.43798828125,27.86124403683226,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,15,7853.7412109375,34.27534287438399,8185.0439453125,26.60136896981859,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 15, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,14,8427.6767578125,24.27638265429625,7659.6728515625,38.65330295575766,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 14, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,13,8234.90234375,26.977488396141613,8199.0380859375,27.137782335604104,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 13, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,12,7914.35546875,28.77961699344792,7332.7119140625,37.78770804042299,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 12, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,3,11,7192.587890625,31.933671952327224,6281.650390625,45.943674299368354,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 1.9272988830669928, 'ctrl_cost_weight': 0.27792772181270864, 'healthy_reward': 0.29477339512029876, 'reward_scaling': 4.305149303679166}, 'model_kwargs': {'seed': 11, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,2,20,7848.98876953125,26.589664435400433,7814.80078125,34.647168283940374,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 0.5269662163391994, 'ctrl_cost_weight': 0.9416642747267792, 'healthy_reward': 1.0313695089340216, 'reward_scaling': 9.184586465896006}, 'model_kwargs': {'seed': 20, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,2,19,7904.72998046875,23.66597067482156,8059.24267578125,28.344185081072908,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 0.5269662163391994, 'ctrl_cost_weight': 0.9416642747267792, 'healthy_reward': 1.0313695089340216, 'reward_scaling': 9.184586465896006}, 'model_kwargs': {'seed': 19, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,2,18,7901.279296875,22.17974708654527,7566.166015625,36.95709104858002,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 0.5269662163391994, 'ctrl_cost_weight': 0.9416642747267792, 'healthy_reward': 1.0313695089340216, 'reward_scaling': 9.184586465896006}, 'model_kwargs': {'seed': 18, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,2,17,8021.42431640625,19.753568887811856,7873.43408203125,31.61009570789529,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 0.5269662163391994, 'ctrl_cost_weight': 0.9416642747267792, 'healthy_reward': 1.0313695089340216, 'reward_scaling': 9.184586465896006}, 'model_kwargs': {'seed': 17, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,2,16,7511.9013671875,18.266940858302068,7772.08740234375,21.62566551288587,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 0.5269662163391994, 'ctrl_cost_weight': 0.9416642747267792, 'healthy_reward': 1.0313695089340216, 'reward_scaling': 9.184586465896006}, 'model_kwargs': {'seed': 16, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
sac,brax,ant,False,base,dehb,2,15,7776.49755859375,25.655896011287517,8115.62646484375,26.89200395432158,"{'agent_class': 'SAC', 'eval': True, 'return_weight': 0.5, 'stability_weight': 0.5, 'num_timesteps': 5242880, 'policy_model': 'MlpPolicy', 'backend': 'generalized', 'reward_shape': {'forward_reward_weight': 0.5269662163391994, 'ctrl_cost_weight': 0.9416642747267792, 'healthy_reward': 1.0313695089340216, 'reward_scaling': 9.184586465896006}, 'model_kwargs': {'seed': 15, 'num_evals': 10, 'episode_length': 1000, 'normalize_observations': True, 'action_repeat': 1, 'discounting': 0.95, 'tau': 0.005, 'learning_rate': 0.0003, 'num_envs': 256, 'min_replay_size': 8192, 'max_replay_size': 1038576, 'grad_updates_per_step': 64, 'batch_size': 512, 'num_eval_envs': 128, 'deterministic_eval': True}}"
